,addr_name,brand_name,addr_lat,addr_lng
206,서울특별시 동작구 사당동 1140,사당삼성아파트,37.493354858093056,126.9793290490127
207,서울 용산구 한강로3가  63-389,용산시티파크1단지오피스텔,37.52539419570679,126.96926313811512
208,서울특별시 마포구 창전동 449,마포웨스트리버태영데시앙아파트,37.55005627887381,126.93073384439178
209,서울특별시 구로구 구로동 314,극동아파트,37.49103114570664,126.8898186677923
210,서울특별시 동대문구 이문동 64,쌍용아파트,37.59978440549867,127.06851501787186
211,서울특별시 구로구 개봉동 306-3,신세기아파트,37.49385304719243,126.85330542407691
212,서울특별시 송파구 잠실동 27,잠실주공5단지아파트,37.515530273736545,127.09471972758642
213,서울특별시 동대문구 장안동 327,장안동정은스카이빌아파트,37.57691759236692,127.0738690730561
214,서울특별시 종로구 숭인동 76,롯데캐슬천지인오피스텔,37.57402400120613,127.01600102706112
215,서울특별시 성북구 정릉동 1031,정릉힐스테이트3차아파트,37.61445774028558,127.00767015212185
216,서울특별시 관악구 봉천동 1703,성현동아아파트,37.48959290678911,126.95555290073528
217,서울특별시 강남구 압구정동 482,,,
218,서울특별시 송파구 풍납동 508,한강극동아파트,37.52942952645229,127.11274031230222
219,서울특별시 서대문구 홍은동 186-25,서강2차아파트,37.59543612299509,126.9344828727542
220,서울특별시 성동구 응봉동 15,대림강변타운아파트,37.553430107559,127.0357391828018
221,서울특별시 양천구 목동 962,목동트라팰리스웨스턴에비뉴아파트,37.52599561138993,126.87038151563104
222,서울특별시 강서구 화곡동 343-35,성재센트리움아파트(343-35),37.53148134054277,126.84598306985274
223,서울특별시 동대문구 청량리동 235-11,미주아파트,37.5834583679649,127.046441099047
224,서울특별시 성북구 하월곡동 46-73,코업스타클래스아파트,37.601822789182414,127.04044607366451
225,서울특별시 강서구 염창동 272-28,염창우성3차아파트,37.5512996032798,126.86742252499559
226,서울특별시 마포구 상암동 1743,상암월드컵파크12단지아파트,37.58641584239984,126.88001828221351
227,서울특별시 강동구 천호동 28,썬팰리스아파트,37.547606751416005,127.14084529742081
228,서울특별시 강동구 성내동 405-9,한솔애리즈8차아파트,37.53108705692965,127.13375903834604
229,서울특별시 동대문구 휘경동 57,주공2단지아파트,37.58355095162028,127.06899941954676
230,서울특별시 동작구 신대방동 711,보라매파크빌아파트,37.4944112827633,126.91553287934781
231,서울특별시 강동구 성내동 386-17,,,
232,서울특별시 서대문구 남가좌동 377,DMC래미안클라시스아파트,37.577934745775956,126.91656163623432
233,서울특별시 중랑구  공릉로18길 59,태릉브라운스톤아파트,37.618743132587156,127.08242827763223
234,서울 강북구 수유동  77-9,,,
235,서울특별시 은평구 구산동 224,경남아너스빌아파트,37.60556153457049,126.9053825355327
236,서울특별시 서초구 방배동 1-62,프레스턴아파트,37.49562166991061,126.99449851112938
237,서울특별시 송파구 문정동 145,문정시영아파트,37.490597626696704,127.1354462575153
238,서울특별시 노원구 하계동 274,청솔아파트,37.63248141876827,127.07130024002107
239,서울특별시 송파구 풍납동 260,현대리버빌1차아파트,37.530749725551516,127.11529917238448
240,서울특별시 강남구 압구정동 513,한양5차아파트,37.528938845691336,127.04207653469238
241,서울특별시 강남구 대치동 1027,래미안대치팰리스1단지아파트,37.49440021218252,127.05799820242991
242,서울특별시 송파구 방이동 157,방이금호어울림아파트,37.51252133028157,127.11825266437712
243,서울특별시 용산구 이촌동 300-10,점보아파트,37.51804949833176,126.97870235870825
244,서울특별시 노원구  상계로 193-14,상계대림아파트,37.6634118633762,127.074716325308
245,서울특별시 중구 황학동 2545,롯데캐슬베네치아아파트,37.57114893748801,127.02158895337773
246,서울특별시 광진구 구의동 587-58,파르네빌아파트,37.536056861888156,127.09133439197456
247,서울특별시 성동구 성수동2가 836,금강아미움아파트,37.546619672957455,127.05973037782698
248,서울특별시 영등포구 신길동 4934-1,,,
249,서울특별시 광진구 중곡동 190-26,,,
250,서울특별시 서초구 반포동 802,,,
251,서울특별시 강남구 삼성동 17,삼성동롯데아파트,37.5177638793405,127.04867625789859
252,서울특별시 송파구  성내천로 87,오금우방아파트,37.50142650900244,127.13958235362621
253,서울특별시 노원구 중계동 578,중계현대2차아파트,37.64784339424072,127.0846451091211
