,case_year,gu,dong,dong0,bunji,floor_cat,build_area_grade,land,price,lowest,hammer,year,date_ym,low_per,ham_per,comment_val,result,dong1,"('brand_name', 0)","('addr_lat', 0)","('addr_lng', 0)"
416,2020,노원구,하계동,서울특별시 노원구 하계동,271-3,지하~3층,소형,1,50000000,50000000,54259800.0,2020,202007,100,109.0,1,1,서울특별시 노원구 하계동 271-3,래미안라센트아파트,37.599480756187695,127.03883000318879
417,2020,노원구,월계동,서울특별시 노원구 월계동,923,지하~3층,소형,1,188000000,188000000,204999000.0,2020,202007,100,109.0,0,1,서울특별시 노원구 월계동 923,래미안라센트아파트,37.599480756187695,127.03883000318879
418,2019,금천구,가산동,서울특별시 금천구 가산동,141-2,13~20층,소형,1,126000000,80640000,92010000.0,2020,202007,64,73.0,1,1,서울특별시 금천구 가산동 141-2,래미안라센트아파트,37.599480756187695,127.03883000318879
419,2020,양천구,신정동,서울특별시 양천구 신정동,980-5,지하~3층,중형,1,357000000,357000000,374000000.0,2020,202007,100,105.0,0,1,서울특별시 양천구 신정동 980-5,래미안라센트아파트,37.599480756187695,127.03883000318879
420,2018,은평구,진관동,서울특별시 은평구 진관동,2,8~12층,중형,0,660000000,528000000,688700000.0,2020,202007,80,104.0,1,1,서울특별시 은평구 진관동 2,래미안라센트아파트,37.599480756187695,127.03883000318879
421,2019,서초구,서초동,서울특별시 서초구 서초동,1685-3,21층 이상,초대형,1,1825000000,1825000000,1872450000.0,2020,202007,100,103.0,0,1,서울특별시 서초구 서초동 1685-3,래미안라센트아파트,37.599480756187695,127.03883000318879
422,2019,서대문구,홍은동,서울특별시 서대문구 홍은동,454,8~12층,중형,1,388000000,388000000,471200000.0,2020,202007,100,121.0,0,1,서울특별시 서대문구 홍은동 454,래미안라센트아파트,37.599480756187695,127.03883000318879
423,2019,강서구,화곡동,서울특별시 강서구 화곡동,1145,13~20층,초대형,1,1068000000,1068000000,1072230000.0,2020,202007,100,100.0,0,1,서울특별시 강서구 화곡동 1145,래미안라센트아파트,37.599480756187695,127.03883000318879
424,2019,강서구,염창동,서울특별시 강서구 염창동,268,13~20층,소형,1,621000000,621000000,711100000.0,2020,202007,100,115.0,0,1,서울특별시 강서구 염창동 268,래미안라센트아파트,37.599480756187695,127.03883000318879
425,2019,은평구,진관동,서울특별시 은평구 진관동,107,13~20층,초대형,0,983000000,786400000,918500000.0,2020,202007,80,93.0,1,1,서울특별시 은평구 진관동 107,래미안라센트아파트,37.599480756187695,127.03883000318879
426,2019,은평구,진관동,서울특별시 은평구 진관동,13,4~7층,초대형,0,706000000,706000000,752270000.0,2020,202007,100,107.0,1,1,서울특별시 은평구 진관동 13,래미안라센트아파트,37.599480756187695,127.03883000318879
427,2019,마포구,신공덕동,서울특별시 마포구 신공덕동,161,8~12층,중형,1,1000000000,1000000000,1158999990.0,2020,202007,100,116.0,0,1,서울특별시 마포구 신공덕동 161,래미안라센트아파트,37.599480756187695,127.03883000318879
428,2019,관악구,신림동,서울특별시 관악구 신림동,1735,지하~3층,대형,1,611000000,611000000,702510000.0,2020,202007,100,115.0,0,1,서울특별시 관악구 신림동 1735,래미안라센트아파트,37.599480756187695,127.03883000318879
429,2019,구로구,고척동,서울특별시 구로구 고척동,320,지하~3층,중형,1,439000000,439000000,532999999.0,2020,202007,100,121.0,0,1,서울특별시 구로구 고척동 320,래미안라센트아파트,37.599480756187695,127.03883000318879
430,2019,서대문구,연희동,서울특별시 서대문구 연희동,194-30,지하~3층,소형,1,188000000,120320000,158500000.0,2020,202007,64,84.0,0,1,서울특별시 서대문구 연희동 194-30,래미안라센트아파트,37.599480756187695,127.03883000318879
431,2019,성북구,돈암동,서울특별시 성북구 돈암동,524,지하~3층,초대형,1,756000000,604800000,838000000.0,2020,202007,80,111.0,0,1,서울특별시 성북구 돈암동 524,래미안라센트아파트,37.599480756187695,127.03883000318879
432,2019,노원구,공릉동,서울특별시 노원구 공릉동,492-3,4~7층,대형,1,310000000,310000000,336000000.0,2020,202007,100,108.0,0,1,서울특별시 노원구 공릉동 492-3,래미안라센트아파트,37.599480756187695,127.03883000318879
433,2019,노원구,상계동,서울특별시 노원구 상계동,751-1,4~7층,중형,1,570000000,570000000,715200000.0,2020,202007,100,125.0,0,1,서울특별시 노원구 상계동 751-1,래미안라센트아파트,37.599480756187695,127.03883000318879
434,2019,도봉구,방학동,서울특별시 도봉구 방학동,271-1,8~12층,소형,1,269000000,269000000,271812000.0,2020,202007,100,101.0,0,1,서울특별시 도봉구 방학동 271-1,래미안라센트아파트,37.599480756187695,127.03883000318879
435,2018,광진구,구의동,서울특별시 광진구 구의동,587-58,4~7층,초대형,1,802000000,641600000,843999900.0,2020,202006,80,105.0,1,1,서울특별시 광진구 구의동 587-58,래미안라센트아파트,37.599480756187695,127.03883000318879
436,2019,광진구,중곡동,서울특별시 광진구 중곡동,293-12,4~7층,소형,1,177000000,141600000,144844400.0,2020,202006,80,82.0,1,1,서울특별시 광진구 중곡동 293-12,래미안라센트아파트,37.599480756187695,127.03883000318879
437,2019,중랑구,면목동,서울특별시 중랑구 면목동,1505,8~12층,중형,1,570000000,570000000,611670007.0,2020,202006,100,107.0,0,1,서울특별시 중랑구 면목동 1505,래미안라센트아파트,37.599480756187695,127.03883000318879
438,2019,동대문구,장안동,서울특별시 동대문구 장안동,564,4~7층,중형,1,499000000,499000000,559018000.0,2020,202006,100,112.0,0,1,서울특별시 동대문구 장안동 564,래미안라센트아파트,37.599480756187695,127.03883000318879
439,2019,동대문구,청량리동,서울특별시 동대문구 청량리동,235-1,4~7층,대형,1,1060000000,1060000000,1191100000.0,2020,202006,100,112.0,0,1,서울특별시 동대문구 청량리동 235-1,래미안라센트아파트,37.599480756187695,127.03883000318879
440,2019,성동구,응봉동,서울특별시 성동구 응봉동,275,4~7층,소형,1,557000000,557000000,703861600.0,2020,202006,100,126.0,0,1,서울특별시 성동구 응봉동 275,래미안라센트아파트,37.599480756187695,127.03883000318879
441,2019,성북구,돈암동,서울특별시 성북구 돈암동,642,8~12층,초대형,1,789000000,789000000,828920000.0,2020,202006,100,105.0,0,1,서울특별시 성북구 돈암동 642,래미안라센트아파트,37.599480756187695,127.03883000318879
442,2019,동작구,상도동,서울특별시 동작구 상도동,531,8~12층,대형,1,1350000000,1350000000,1383900000.0,2020,202006,100,103.0,0,1,서울특별시 동작구 상도동 531,래미안라센트아파트,37.599480756187695,127.03883000318879
443,2019,동작구,사당동,서울특별시 동작구 사당동,1157,4~7층,중형,1,1080000000,1080000000,1199900000.0,2020,202006,100,111.0,0,1,서울특별시 동작구 사당동 1157,래미안라센트아파트,37.599480756187695,127.03883000318879
444,2019,성동구,마장동,서울특별시 성동구 마장동,784,4~7층,중형,1,701000000,448640000,551100000.0,2020,202006,64,79.0,1,1,서울특별시 성동구 마장동 784,래미안라센트아파트,37.599480756187695,127.03883000318879
445,2019,금천구,독산동,서울특별시 금천구 독산동,1002,4~7층,소형,1,290000000,290000000,372350000.0,2020,202006,100,128.0,0,1,서울특별시 금천구 독산동 1002,래미안라센트아파트,37.599480756187695,127.03883000318879
446,2019,서초구,반포동,서울특별시 서초구 반포동,70-1,지하~3층,초대형,1,1900000000,1520000000,1961000000.0,2020,202006,80,103.0,0,1,서울특별시 서초구 반포동 70-1,래미안라센트아파트,37.599480756187695,127.03883000318879
447,2019,강서구,화곡동,서울특별시 강서구 화곡동,926-5,8~12층,소형,1,90000000,72000000,77270000.0,2020,202006,80,86.0,0,1,서울특별시 강서구 화곡동 926-5,래미안라센트아파트,37.599480756187695,127.03883000318879
448,2018,은평구,갈현동,서울특별시 은평구 갈현동,267-1,지하~3층,중형,1,290000000,290000000,325677000.0,2020,202006,100,112.0,1,1,서울특별시 은평구 갈현동 267-1,래미안라센트아파트,37.599480756187695,127.03883000318879
449,2019,서초구,양재동,서울특별시 서초구 양재동,219-2,4~7층,소형,1,433000000,346400000,405000000.0,2020,202006,80,94.0,1,1,서울특별시 서초구 양재동 219-2,래미안라센트아파트,37.599480756187695,127.03883000318879
450,2019,용산구,이태원동,서울특별시 용산구 이태원동,729,지하~3층,중형,1,1250000000,1000000000,1308999990.0,2020,202006,80,105.0,0,1,서울특별시 용산구 이태원동 729,래미안라센트아파트,37.599480756187695,127.03883000318879
451,2019,강서구,화곡동,서울특별시 강서구 화곡동,1091,지하~3층,대형,1,785000000,785000000,810010000.0,2020,202006,100,103.0,0,1,서울특별시 강서구 화곡동 1091,래미안라센트아파트,37.599480756187695,127.03883000318879
452,2019,용산구,이촌동,서울특별시 용산구 이촌동,400,8~12층,중형,1,1281000000,1281000000,1325843200.0,2020,202006,100,104.0,0,1,서울특별시 용산구 이촌동 400,래미안라센트아파트,37.599480756187695,127.03883000318879
453,2019,서초구,반포동,서울특별시 서초구 반포동,18-1,21층 이상,소형,1,1820000000,1820000000,2017000000.0,2020,202006,100,111.0,1,1,서울특별시 서초구 반포동 18-1,래미안라센트아파트,37.599480756187695,127.03883000318879
454,2019,구로구,천왕동,서울특별시 구로구 천왕동,273,13~20층,중형,1,592000000,473600000,605108000.0,2020,202006,80,102.0,0,1,서울특별시 구로구 천왕동 273,래미안라센트아파트,37.599480756187695,127.03883000318879
455,2019,구로구,개봉동,서울특별시 구로구 개봉동,492,21층 이상,중형,1,646000000,646000000,705432000.0,2020,202006,100,109.0,0,1,서울특별시 구로구 개봉동 492,래미안라센트아파트,37.599480756187695,127.03883000318879
456,2019,은평구,수색동,서울특별시 은평구 수색동,415-1,지하~3층,소형,1,457000000,457000000,512990000.0,2020,202006,100,112.0,0,1,서울특별시 은평구 수색동 415-1,래미안라센트아파트,37.599480756187695,127.03883000318879
457,2019,중구,중림동,서울특별시 중구 중림동,149,4~7층,소형,1,240000000,192000000,237777777.0,2020,202006,80,99.0,0,1,서울특별시 중구 중림동 149,래미안라센트아파트,37.599480756187695,127.03883000318879
458,2019,송파구,거여동,서울특별시 송파구 거여동,127-1,4~7층,중형,1,420000000,336000000,423200000.0,2020,202006,80,101.0,0,1,서울특별시 송파구 거여동 127-1,래미안라센트아파트,37.599480756187695,127.03883000318879
459,2019,중구,신당동,서울특별시 중구 신당동,432-2013,4~7층,소형,1,260000000,208000000,215200000.0,2020,202006,80,83.0,0,1,서울특별시 중구 신당동 432-2013,래미안라센트아파트,37.599480756187695,127.03883000318879
460,2019,서대문구,홍은동,서울특별시 서대문구 홍은동,22,지하~3층,소형,1,275000000,275000000,275190000.0,2020,202006,100,100.0,0,1,서울특별시 서대문구 홍은동 22,래미안라센트아파트,37.599480756187695,127.03883000318879
461,2019,구로구,구로동,서울특별시 구로구 구로동,752-34,지하~3층,소형,1,165000000,105600000,126650000.0,2020,202006,64,77.0,0,1,서울특별시 구로구 구로동 752-34,래미안라센트아파트,37.599480756187695,127.03883000318879
462,2019,영등포구,대림동,서울특별시 영등포구 대림동,762-1,13~20층,소형,1,240000000,240000000,271000000.0,2020,202006,100,113.0,1,1,서울특별시 영등포구 대림동 762-1,래미안라센트아파트,37.599480756187695,127.03883000318879
463,2019,강서구,화곡동,서울특별시 강서구 화곡동,926-5,8~12층,소형,1,91000000,72800000,83710000.0,2020,202006,80,92.0,0,1,서울특별시 강서구 화곡동 926-5,래미안라센트아파트,37.599480756187695,127.03883000318879
464,2019,영등포구,당산동3가,서울특별시 영등포구 당산동3가,561,21층 이상,대형,1,1042000000,1042000000,1075300000.0,2020,202006,100,103.0,1,1,서울특별시 영등포구 당산동3가 561,래미안라센트아파트,37.599480756187695,127.03883000318879
465,2019,영등포구,문래동4가,서울특별시 영등포구 문래동4가,67,지하~3층,중형,1,680000000,680000000,725660000.0,2020,202006,100,107.0,0,1,서울특별시 영등포구 문래동4가 67,래미안라센트아파트,37.599480756187695,127.03883000318879
466,2019,양천구,신월동,서울특별시 양천구 신월동,1044,4~7층,중형,1,387000000,387000000,390870000.0,2020,202006,100,101.0,1,1,서울특별시 양천구 신월동 1044,래미안라센트아파트,37.599480756187695,127.03883000318879
467,2019,강동구,천호동,서울특별시 강동구 천호동,32-2,4~7층,중형,1,333000000,333000000,388860000.0,2020,202006,100,117.0,0,1,서울특별시 강동구 천호동 32-2,래미안라센트아파트,37.599480756187695,127.03883000318879
468,2019,성북구,안암동1가,서울특별시 성북구 안암동1가,361,4~7층,중형,1,674000000,674000000,736090000.0,2020,202006,100,109.0,0,1,서울특별시 성북구 안암동1가 361,래미안라센트아파트,37.599480756187695,127.03883000318879
469,2019,성북구,석관동,서울특별시 성북구 석관동,407,지하~3층,중형,1,670000000,670000000,720000100.0,2020,202006,100,107.0,0,1,서울특별시 성북구 석관동 407,래미안라센트아파트,37.599480756187695,127.03883000318879
470,2019,강동구,천호동,서울특별시 강동구 천호동,305,4~7층,대형,1,609000000,389760000,617000000.0,2020,202006,64,101.0,0,1,서울특별시 강동구 천호동 305,래미안라센트아파트,37.599480756187695,127.03883000318879
471,2019,강동구,천호동,서울특별시 강동구 천호동,46-5,4~7층,중형,1,450000000,288000000,472100000.0,2020,202006,64,105.0,0,1,서울특별시 강동구 천호동 46-5,래미안라센트아파트,37.599480756187695,127.03883000318879
472,2019,강동구,천호동,서울특별시 강동구 천호동,447-17,21층 이상,대형,1,894000000,894000000,986131000.0,2020,202006,100,110.0,0,1,서울특별시 강동구 천호동 447-17,래미안라센트아파트,37.599480756187695,127.03883000318879
