office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment,floor_cat,build_area_grade,land,date_ym,result,comment_val,gu,dong0,addr_api,Unnamed: 0,addr_name,brand_name,addr_lat,addr_lng
서울남부9계,2019-9429,2019,아파트,"서울특별시 구로구 구로동 110-4, 2층203호 (구로동,도림두산베어스타워)",,구로동,110-4,0,203호,2.0,도림두산베어스타워,49.77,18.585,341000000,272800000,302990000.0,2020-10-07,2020,10,7,매각,80,89.0,,지하~3층,소형,1,202010,1,0,구로구,서울특별시 구로구 구로동,서울특별시 구로구 구로동 110-4,119,서울특별시 구로구 구로동 110-4,도림두산베어스타워오피스텔,37.50101503078915,126.88964114783408
서울남부9계,2019-109657,2019,아파트,"서울특별시 영등포구 대림동 778-43, 3층302호 (대림동,종인아네스트)",,대림동,778-43,0,302호,3.0,종인아네스트,75.8,30.963,383000000,306400000,313500000.0,2020-10-07,2020,10,7,매각,80,82.0,대항력있는임차인,지하~3층,중형,1,202010,1,1,영등포구,서울특별시 영등포구 대림동,서울특별시 영등포구 대림동 778-43,117,서울특별시 영등포구 대림동 778-43,아네스트아파트,37.49853007255367,126.89459124570745
서울남부9계,2020-1766,2020,아파트,"서울특별시 양천구 목동 950, 101동 2층204호 (목동,목동 이-편한세상)",,목동,950,101동,204호,2.0,950목동이-편한세상,134.77,66.0,1240000000,1240000000,1258000000.0,2020-10-07,2020,10,7,매각,100,101.0,,지하~3층,초대형,1,202010,1,0,양천구,서울특별시 양천구 목동,서울특별시 양천구 목동 950,199,서울특별시 양천구 목동 950,목동이편한세상아파트,37.539140855323375,126.87170749602872
서울서부5계,2019-6177,2019,아파트,"서울특별시 서대문구 남가좌동 381, 204동 4층404호 (남가좌동,디엠씨센트레빌)",,남가좌동,381,204동,404호,4.0,디엠씨센트레빌,84.98,44.8261,805000000,805000000,887060000.0,2020-10-06,2020,10,6,매각,100,110.0,,4~7층,중형,1,202010,1,0,서대문구,서울특별시 서대문구 남가좌동,서울특별시 서대문구 남가좌동 381,432,서울특별시 서대문구 남가좌동 381,DMC센트레빌아파트,37.57597354058168,126.91565818949064
서울중앙1계,2019-7779,2019,아파트,"서울특별시 강남구 대치동 66, 5동 1층102호",,대치동,66,5동,102호,1.0,66,141.21,81.02,2199000000,2199000000,2501001000.0,2020-10-06,2020,10,6,매각,100,114.0,,지하~3층,초대형,1,202010,1,0,강남구,서울특별시 강남구 대치동,서울특별시 강남구 대치동 66,852,서울특별시 강남구 대치동 66,대치쌍용1차아파트,37.49808170349893,127.0712174933248
서울서부5계,2019-56448,2019,아파트,"서울특별시 은평구 진관동 84, 236동 2층201호 (진관동,은평뉴타운우물골)",,진관동,84,236동,201호,2.0,은평뉴타운우물골,167.71,,930000000,930000000,933260000.0,2020-10-06,2020,10,6,매각,100,100.0,대지권미등기,지하~3층,초대형,0,202010,1,1,은평구,서울특별시 은평구 진관동,서울특별시 은평구 진관동 84,814,서울특별시 은평구 진관동 84,은평뉴타운우물골아파트(두산위브7단지),37.6355766628199,126.927808571598
서울남부8계,2020-930,2020,아파트,"서울특별시 강서구 등촌동 691-3, 103동 13층1305호 (등촌동,부영아파트)",,등촌동,691-3,103동,1305호,13.0,부영아파트,80.64,42.986,797000000,797000000,838080000.0,2020-10-06,2020,10,6,매각,100,105.0,,13~20층,중형,1,202010,1,0,강서구,서울특별시 강서구 등촌동,서울특별시 강서구 등촌동 691-3,136,서울특별시 강서구 등촌동 691-3,부영아파트,37.56355649410892,126.84364090076735
서울남부8계,2020-101406,2020,아파트,"서울특별시 강서구 가양동 1461, 206동 6층 615호 (가양동,가양2단지성지아파트)",,가양동,1461,206동,615호,6.0,가양2단지성지아파트,39.6,26.737,453000000,453000000,545799999.0,2020-10-06,2020,10,6,매각,100,120.0,,4~7층,소형,1,202010,1,0,강서구,서울특별시 강서구 가양동,서울특별시 강서구 가양동 1461,763,서울특별시 강서구 가양동 1461,가양성지2단지아파트,37.57041674787212,126.84714016116638
서울중앙1계,2019-107600,2019,아파트,"서울특별시 관악구 신림동 739, 나동 2층 202호 (신림동,뉴서울아파트)",,신림동,739,나동,202호,2.0,뉴서울아파트,51.27,60.722,301000000,301000000,410000000.0,2020-10-06,2020,10,6,매각,100,136.0,대항력있는임차인,지하~3층,소형,1,202010,1,1,관악구,서울특별시 관악구 신림동,서울특별시 관악구 신림동 739,734,서울특별시 관악구 신림동 739,뉴서울아파트,37.47052049657024,126.91110579013908
서울동부2계,2019-3213,2019,아파트,"서울특별시 성동구 성수동1가 685-696, 13층102-1303호 (성수동1가,갤러리아포레)",,성수동1가,685-696,0,102-1303호,13.0,갤러리아포레,217.86,40.8277,4330000000,3464000000,4052000000.0,2020-09-28,2020,9,28,매각,80,94.0,,13~20층,초대형,1,202009,1,0,성동구,서울특별시 성동구 성수동1가,서울특별시 성동구 성수동1가 685-696,479,서울특별시 성동구 성수동1가 685-696,갤러리아포레아파트,37.54578380383026,127.04247979310723
서울북부4계,2019-9385,2019,아파트,"서울특별시 도봉구 창동 26, 6동 15층1506호 (창동,동아아파트)",,창동,26,6동,1506호,15.0,26창동아아파트,109.5,55.16,790000000,790000000,821899000.0,2020-09-28,2020,9,28,매각,100,104.0,,13~20층,대형,1,202009,1,0,도봉구,서울특별시 도봉구 창동,서울특별시 도봉구 창동 26,428,서울특별시 도봉구 창동 26,동아아파트,37.65129667590429,127.05031914775212
서울북부3계,2019-9583,2019,아파트,"서울특별시 동대문구 회기동 346-18, 11층1109호 (회기동,회기역한일베라체캠퍼스)",,회기동,346-18,0,1109호,11.0,회기역한일베라체캠퍼스,24.31900000000001,7.376,261000000,208800000,213600000.0,2020-09-28,2020,9,28,매각,80,82.0,대항력있는임차인,8~12층,소형,1,202009,1,1,동대문구,서울특별시 동대문구 회기동,서울특별시 동대문구 회기동 346-18,593,서울특별시 동대문구 회기동 346-18,회기역베라체캠퍼스아파트,37.590817105663,127.056056369056
서울북부3계,2019-110476,2019,아파트,"서울특별시 도봉구 창동 807, 110동 4층404호 (창동,쌍용아파트)",,창동,807,110동,404호,4.0,쌍용아파트,59.88,23.65,556000000,556000000,635700000.0,2020-09-28,2020,9,28,매각,100,114.0,,4~7층,소형,1,202009,1,0,도봉구,서울특별시 도봉구 창동,서울특별시 도봉구 창동 807,531,서울특별시 도봉구 창동 807,쌍용아파트,37.6597461351552,127.04804348725015
서울북부4계,2020-1332,2020,아파트,"서울특별시 중랑구 상봉동 128-10, 10층1001호 (상봉동,에스지타워)",,상봉동,128-10,0,1001호,10.0,에스지타워,84.92,26.1,400000000,400000000,432015000.0,2020-09-28,2020,9,28,매각,100,108.0,,8~12층,중형,1,202009,1,0,중랑구,서울특별시 중랑구 상봉동,서울특별시 중랑구 상봉동 128-10,223,서울특별시 중랑구 상봉동 128-10,SG타워아파트,37.593701060937576,127.07975556698248
서울북부3계,2020-100437,2020,아파트,"서울특별시 동대문구 전농동 6, 6동 9층905호 (전농동,전농우성아파트)",,전농동,0,6동,905호,9.0,전농우성아파트,115.56,55.265,613000000,613000000,674110000.0,2020-09-28,2020,9,28,매각,100,110.0,,8~12층,대형,1,202009,1,0,동대문구,서울특별시 동대문구 전농동,서울특별시 동대문구 전농동 6,399,서울특별시 동대문구 전농동 6,전농우성아파트,37.577272417963314,127.06495781882036
서울북부3계,2020-100482,2020,아파트,"서울특별시 성북구 하월곡동 228, 103동 5층501호 (하월곡동,꿈의숲 푸르지오)",,하월곡동,228,103동,501호,5.0,꿈의숲푸르지오,114.61,70.2975,803000000,803000000,836100000.0,2020-09-28,2020,9,28,매각,100,104.0,,4~7층,대형,1,202009,1,0,성북구,서울특별시 성북구 하월곡동,서울특별시 성북구 하월곡동 228,177,서울특별시 성북구 하월곡동 228,꿈의숲푸르지오아파트,37.61077190927401,127.03899216768632
서울서부3계,2019-5280,2019,아파트,"서울특별시 서대문구 연희동 51-151, 3층302호 (연희동,충우아파트)",,연희동,51-151,0,302호,3.0,충우아파트,105.44,45.03,438000000,280320000,324880000.0,2020-09-22,2020,9,22,매각,64,74.0,대항력있는임차인,지하~3층,대형,1,202009,1,1,서대문구,서울특별시 서대문구 연희동,서울특별시 서대문구 연희동 51-151,18,서울특별시 서대문구 연희동 51-151,충우아파트(51-151),37.5678946880066,126.93472433222183
서울서부6계,2019-5594,2019,아파트,"서울특별시 서대문구 연희동 194-30, 3층비319호 (연희동,브라운스톤 연희)",,연희동,194-30,0,비319호,3.0,브라운스톤연희,12.6,5.479,143000000,114400000,120000000.0,2020-09-22,2020,9,22,매각,80,84.0,대항력있는임차인,지하~3층,소형,1,202009,1,1,서대문구,서울특별시 서대문구 연희동,서울특별시 서대문구 연희동 194-30,222,서울특별시 서대문구 연희동 194-30,브라운스톤연희오피스텔,37.56526929587693,126.930191172111
서울서부6계,2020-410,2020,아파트,"서울특별시 용산구 이촌동 436, 103동 21층2101호 (이촌동,래미안첼리투스)",,이촌동,436,103동,2101호,21.0,래미안첼리투스,124.02,50.5,2900000000,2900000000,3151000000.0,2020-09-22,2020,9,22,매각,100,109.0,,21층 이상,대형,1,202009,1,0,용산구,서울특별시 용산구 이촌동,서울특별시 용산구 이촌동 436,516,서울특별시 용산구 이촌동 436,래미안첼리투스아파트,37.51730009092861,126.9800034024905
서울서부3계,2020-50637,2020,아파트,"서울특별시 은평구 진관동 19, 815동 5층501호 (진관동,은평뉴타운 상림마을)",,진관동,19,815동,501호,5.0,은평뉴타운상림마을,134.51,,837000000,837000000,907399000.0,2020-09-22,2020,9,22,매각,100,108.0,대지권미등기,4~7층,초대형,0,202009,1,1,은평구,서울특별시 은평구 진관동,서울특별시 은평구 진관동 19,816,서울특별시 은평구 진관동 19,상림마을은평뉴타운1단지롯데캐슬아파트,37.64417800735758,126.92297333526052
서울북부2계,2019-10149,2019,아파트,"서울특별시 동대문구 장안동 372-9, 에이동 9층901호 (장안동,청솔아파트)",,장안동,372-9,에이동,901호,9.0,청솔아파트,59.92,16.664,387000000,309600000,335120000.0,2020-09-21,2020,9,21,매각,80,87.0,,8~12층,소형,1,202009,1,0,동대문구,서울특별시 동대문구 장안동,서울특별시 동대문구 장안동 372-9,275,서울특별시 동대문구 장안동 372-9,청솔오피스텔,37.57106784876167,127.07023759632398
서울북부1계,2019-10750,2019,아파트,"서울특별시 동대문구 장안동 466-5, 4층408호",,장안동,466-5,0,408호,4.0,,12.9463,5.84,124000000,99200000,99490000.0,2020-09-21,2020,9,21,매각,80,80.0,,4~7층,소형,1,202009,1,0,동대문구,서울특별시 동대문구 장안동,서울특별시 동대문구 장안동 466-5,575,서울특별시 동대문구 장안동 466-5,,,
서울북부1계,2019-108084,2019,아파트,"서울특별시 동대문구 휘경동 57, 107동 3층 305호 (휘경동,주공아파트)",,휘경동,57,107동,305호,3.0,주공아파트,84.84,39.4974,565000000,565000000,678950000.0,2020-09-21,2020,9,21,매각,100,120.0,,지하~3층,중형,1,202009,1,0,동대문구,서울특별시 동대문구 휘경동,서울특별시 동대문구 휘경동 57,288,서울특별시 동대문구 휘경동 57,주공1단지아파트,37.58288733293944,127.07133556183088
서울북부1계,2020-124,2020,아파트,"서울특별시 강북구 수유동 63, 21층2103호 (수유동,삼호아파트,수유프라자)",,수유동,63,0,2103호,21.0,수유프라자,74.48,11.278,347000000,277600000,351999900.0,2020-09-21,2020,9,21,매각,80,101.0,,21층 이상,중형,1,202009,1,0,강북구,서울특별시 강북구 수유동,서울특별시 강북구 수유동 63,436,서울특별시 강북구 수유동 63,삼호아파트,37.63169695199485,127.02345079988356
서울북부2계,2020-1035,2020,아파트,"서울특별시 노원구 공릉동 370-4, 101동 9층907호 (공릉동,신원아파트)",,공릉동,370-4,101동,907호,9.0,신원아파트,59.59,21.797,370000000,370000000,447270000.0,2020-09-21,2020,9,21,매각,100,121.0,대항력있는임차인,8~12층,소형,1,202009,1,1,노원구,서울특별시 노원구 공릉동,서울특별시 노원구 공릉동 370-4,511,서울특별시 노원구 공릉동 370-4,신원아파트,37.62775789915253,127.07509296994677
서울북부2계,2020-100055,2020,아파트,"서울특별시 동대문구 답십리동 1000, 108동 7층703호 (답십리동,래미안엘파인아파트)",,답십리동,1000,108동,703호,7.0,래미안엘파인아파트,59.95,32.31,612000000,612000000,701550000.0,2020-09-21,2020,9,21,매각,100,115.0,,4~7층,소형,1,202009,1,0,동대문구,서울특별시 동대문구 답십리동,서울특별시 동대문구 답십리동 1000,229,서울특별시 동대문구 답십리동 1000,래미안엘파인아파트,37.575881093623536,127.06530075116864
서울동부1계,2019-50677,2019,아파트,"서울특별시 성동구 성수동1가 685-696, 8층102-801호 (성수동1가,갤러리아포레)",,성수동1가,685-696,0,102-801호,8.0,갤러리아포레,194.46,36.4425,3630000000,1189478000,1351999999.0,2020-09-14,2020,9,14,매각,33,37.0,"대항력있는임차인,선순위전세권",8~12층,초대형,1,202009,1,1,성동구,서울특별시 성동구 성수동1가,서울특별시 성동구 성수동1가 685-696,479,서울특별시 성동구 성수동1가 685-696,갤러리아포레아파트,37.54578380383026,127.04247979310723
서울동부5계,2019-4735,2019,아파트,"서울특별시 강동구 천호동 52-6, 1층102호 (천호동,천호2차이룸아파트)",,천호동,52-6,0,102호,1.0,천2차이룸아파트,83.81,47.29,447000000,447000000,451999000.0,2020-09-07,2020,9,7,매각,100,101.0,,지하~3층,중형,1,202009,1,0,강동구,서울특별시 강동구 천호동,서울특별시 강동구 천호동 52-6,572,서울특별시 강동구 천호동 52-6,천호2차이룸아파트,37.542263065215465,127.13997301598556
서울서부5계,2019-6030,2019,아파트,"서울특별시 마포구 서교동 490, 아파트동 36층101동3605호 (서교동,메세나폴리스)",,서교동,490,아파트동,3605호,36.0,메세나폴리스,122.867,22.71,1540000000,1232000000,1600859999.0,2020-08-25,2020,8,25,매각,80,104.0,법정지상권,21층 이상,대형,1,202008,1,1,마포구,서울특별시 마포구 서교동,서울특별시 마포구 서교동 490,642,서울특별시 마포구 서교동 490,메세나폴리스아파트,37.55093530307955,126.91378068787876
서울서부7계,2019-56653,2019,아파트,"서울특별시 서대문구 홍제동 331, 102동 5층501호 (홍제동,홍제현대아파트)",,홍제동,331,102동,501호,5.0,홍제현대아파트,35.39,15.27,270000000,216000000,234895000.0,2020-08-25,2020,8,25,매각,80,87.0,토지및건물 지분매각,4~7층,소형,1,202008,1,1,서대문구,서울특별시 서대문구 홍제동,서울특별시 서대문구 홍제동 331,118,서울특별시 서대문구 홍제동 331,홍제현대아파트,37.58899586575794,126.9413997185943
서울서부5계,2019-56592,2019,아파트,"서울특별시 마포구 합정동 200-1, 6층601호 (합정동,펠리스아트빌아파트)",,합정동,200-1,0,601호,6.0,펠리스아트빌아파트,33.2,12.8,187000000,187000000,187000000.0,2020-08-25,2020,8,25,매각,100,100.0,토지및건물 지분매각,4~7층,소형,1,202008,1,1,마포구,서울특별시 마포구 합정동,서울특별시 마포구 합정동 200-1,250,서울특별시 마포구 합정동 200-1,펠리스아트빌아파트,37.54540285901138,126.91458935120215
